fips_num,fips_str,incidents,killed,injured
26163,26163,1931,686,1073
2090,2090,243,37,35
12091,12091,200,31,70
12081,12081,294,79,131
17201,17201,837,80,392
12127,12127,462,92,204
53033,53033,1170,247,519
39049,39049,1329,429,887
4013,4013,1522,720,733
36047,36047,1381,364,960
2170,2170,167,30,29
12095,12095,1390,417,849
21145,21145,97,5,21
39035,39035,2020,506,1242
17031,17031,11749,2334,11183
18003,18003,588,138,320
36029,36029,1035,170,585
12086,12086,1366,512,946
24510,24510,3755,992,2311
17113,17113,61,5,21
1087,1087,27,18,12
1073,1073,1429,534,856
1101,1101,493,174,322
48339,48339,131,44,28
48375,48375,255,29,94
48029,48029,1596,498,1000
18089,18089,796,257,479
28085,28085,31,28,20
48113,48113,1220,557,599
5119,5119,1075,219,634
6037,6037,3271,1722,1661
49053,49053,36,5,7
48471,48471,35,6,17
18097,18097,1878,592,1116
39095,39095,810,99,602
45019,45019,743,196,340
37119,37119,1286,258,800
22079,22079,114,30,38
37159,37159,226,47,101
29095,29095,1119,425,743
8041,8041,807,134,306
37183,37183,459,115,234
47113,47113,345,47,154
28121,28121,75,19,23
13215,13215,800,102,381
42003,42003,1356,381,870
12011,12011,776,270,361
45029,45029,80,22,72
12103,12103,384,146,178
37071,37071,144,42,49
22015,22015,107,24,45
37157,37157,75,18,49
47065,47065,735,129,562
25017,25017,379,33,94
42101,42101,2851,851,2261
41051,41051,922,103,312
24033,24033,444,263,184
42049,42049,189,36,89
17097,17097,145,39,60
36067,36067,669,78,393
25013,25013,1010,67,316
36081,36081,524,146,293
36085,36085,407,43,145
2020,2020,479,105,189
27047,27047,63,2,5
1047,1047,140,47,107
53063,53063,431,58,103
47187,47187,34,8,8
31055,31055,904,136,520
40143,40143,1262,248,557
42037,42037,21,3,15
53053,53053,421,125,156
51047,51047,15,12,5
21111,21111,1336,372,740
12031,12031,2274,400,1097
25025,25025,1801,175,610
17197,17197,296,76,107
48201,48201,2981,1325,1515
48005,48005,79,14,20
51550,51550,132,39,82
42133,42133,335,78,173
48441,48441,132,22,48
45045,45045,395,112,172
20161,20161,47,5,19
54055,54055,85,17,33
45067,45067,53,16,32
34005,34005,210,36,77
34013,34013,895,372,444
36005,36005,821,218,576
21047,21047,136,17,29
54039,54039,408,61,182
22017,22017,826,143,541
22071,22071,3005,664,1858
6029,6029,769,222,356
6007,6007,203,27,81
6019,6019,1158,208,593
29189,29189,773,286,353
37127,37127,93,20,56
6071,6071,762,310,314
22033,22033,896,359,462
36119,36119,173,45,95
36007,36007,98,10,23
36083,36083,113,6,43
13245,13245,378,87,188
12057,12057,824,212,363
6059,6059,519,175,291
55059,55059,64,21,37
12101,12101,129,37,52
45003,45003,447,59,151
8001,8001,209,80,96
20091,20091,120,33,42
36061,36061,493,93,331
34003,34003,151,32,25
54081,54081,109,19,48
47093,47093,401,96,246
51173,51173,10,4,4
6103,6103,191,22,28
28049,28049,846,251,542
45033,45033,57,25,41
47165,47165,66,19,15
26049,26049,686,161,395
6073,6073,665,241,278
37147,37147,352,30,160
55025,55025,680,38,143
55079,55079,2542,480,1560
40109,40109,882,257,448
12099,12099,1299,325,636
12111,12111,342,57,118
42029,42029,48,25,22
38105,38105,55,4,11
19153,19153,545,58,241
17163,17163,352,135,120
34017,34017,690,77,344
26005,26005,21,10,5
36059,36059,276,46,95
48277,48277,87,12,14
55105,55105,143,20,50
33011,33011,365,25,77
13051,13051,761,159,514
29201,29201,42,12,21
47157,47157,2430,616,1686
9001,9001,1036,83,448
18091,18091,59,11,25
27123,27123,400,80,163
9003,9003,813,110,342
34011,34011,251,42,119
24003,24003,440,56,116
48479,48479,165,24,43
1055,1055,75,21,35
42125,42125,95,32,28
6077,6077,606,173,251
26125,26125,495,88,204
28081,28081,104,28,48
39061,39061,1364,315,937
27019,27019,13,4,4
36111,36111,121,9,17
55007,55007,2,4,0
37015,37015,12,4,7
15003,15003,120,22,50
51690,51690,14,3,8
48439,48439,968,349,378
1077,1077,55,13,36
39113,39113,1189,176,570
48141,48141,222,66,89
48215,48215,100,54,47
51095,51095,14,7,6
5031,5031,265,32,73
38015,38015,93,8,16
48341,48341,2,1,2
32003,32003,1423,622,739
45035,45035,169,50,59
11001,11001,3098,433,1379
5111,5111,22,4,10
1089,1089,591,97,301
23011,23011,144,18,21
47189,47189,67,11,24
42089,42089,99,22,31
54091,54091,11,4,3
39107,39107,12,2,2
29097,29097,121,31,26
45087,45087,50,7,19
45007,45007,244,77,138
37105,37105,52,17,28
22051,22051,616,138,342
37107,37107,187,26,106
51087,51087,265,56,98
12009,12009,317,80,152
42043,42043,436,79,198
19041,19041,8,1,2
39151,39151,276,67,96
12035,12035,112,18,25
51153,51153,165,23,85
6053,6053,495,148,203
36055,36055,778,105,545
6107,6107,240,87,111
8031,8031,603,163,284
48041,48041,137,23,37
47129,47129,12,5,6
26009,26009,6,3,1
6001,6001,1784,384,909
12113,12113,65,23,18
45043,45043,58,11,24
48453,48453,536,133,188
35001,35001,741,232,291
21015,21015,41,11,12
47079,47079,23,7,8
29510,29510,2105,768,1592
15001,15001,121,23,21
45091,45091,447,45,128
9009,9009,807,97,363
54049,54049,43,13,12
44007,44007,777,50,325
27137,27137,91,7,27
23021,23021,7,2,5
25027,25027,543,22,169
47021,47021,10,4,4
51041,51041,191,34,72
27109,27109,181,7,29
29047,29047,106,36,66
33015,33015,191,20,16
6085,6085,341,138,125
31109,31109,459,23,79
23019,23019,72,10,17
37129,37129,449,53,194
6067,6067,631,261,377
17143,17143,893,36,284
34025,34025,139,31,64
51710,51710,589,140,459
12105,12105,221,87,96
45053,45053,82,31,33
37191,37191,270,57,114
19113,19113,253,27,85
6111,6111,379,57,152
28067,28067,67,12,23
28061,28061,8,5,4
28075,28075,354,51,178
46099,46099,250,14,31
38071,38071,7,0,1
47037,47037,1484,297,893
28089,28089,55,23,30
5093,5093,111,25,61
26081,26081,405,56,233
1035,1035,4,1,0
48213,48213,30,12,15
26145,26145,247,55,166
12083,12083,398,84,157
1031,1031,33,10,19
12015,12015,58,14,10
5131,5131,102,25,31
48355,48355,586,83,188
13063,13063,412,93,72
51700,51700,510,97,333
34021,34021,769,93,481
55035,55035,43,9,6
44009,44009,28,0,1
29051,29051,101,12,33
26073,26073,22,4,3
45079,45079,649,147,387
54011,54011,210,26,114
18163,18163,327,39,122
12071,12071,691,136,299
8123,8123,103,27,35
26021,26021,72,32,33
8077,8077,230,21,29
41033,41033,66,19,29
37051,37051,427,140,249
1009,1009,21,14,10
17111,17111,42,9,19
36093,36093,117,21,43
37063,37063,504,125,376
48157,48157,154,93,59
37155,37155,187,112,100
37133,37133,115,37,45
1053,1053,28,15,9
51620,51620,15,1,7
42011,42011,95,49,54
48245,48245,192,72,92
55085,55085,7,1,3
21067,21067,832,78,389
49035,49035,633,127,263
32031,32031,319,86,129
34039,34039,235,56,121
48485,48485,82,20,22
2122,2122,78,15,11
25021,25021,161,12,32
39007,39007,70,13,13
47001,47001,48,10,12
19193,19193,85,8,32
10001,10001,352,33,115
16055,16055,62,15,7
20103,20103,53,6,20
13121,13121,1208,405,728
42055,42055,65,11,14
21137,21137,12,1,3
20173,20173,791,128,338
32510,32510,27,6,7
40037,40037,29,14,11
12087,12087,88,12,14
1069,1069,88,25,50
18157,18157,158,13,37
51760,51760,846,210,615
39099,39099,312,57,102
47123,47123,7,2,5
51013,51013,69,11,6
39133,39133,41,16,11
13219,13219,50,5,5
19163,19163,290,25,90
42045,42045,298,101,203
36027,36027,188,17,50
21181,21181,1,0,1
1125,1125,249,46,167
6013,6013,543,189,284
6023,6023,348,38,66
1123,1123,40,15,16
34031,34031,613,78,308
45083,45083,359,63,161
45051,45051,660,115,275
26017,26017,67,10,15
12063,12063,71,16,13
47005,47005,6,3,0
6009,6009,17,7,1
39085,39085,44,12,15
36065,36065,217,16,67
42071,42071,385,49,114
21197,21197,5,2,2
38101,38101,94,2,31
25023,25023,536,21,122
29113,29113,24,2,5
27099,27099,48,1,8
24025,24025,71,31,34
5105,5105,7,5,1
54005,54005,12,3,5
18137,18137,8,2,3
29031,29031,152,24,58
51107,51107,73,16,15
48303,48303,308,51,150
16027,16027,91,22,19
42129,42129,145,32,53
54101,54101,5,1,1
45063,45063,176,60,69
36015,36015,74,10,27
10003,10003,1162,164,685
1117,1117,55,13,20
36069,36069,33,3,10
36105,36105,50,5,9
36103,36103,369,62,193
42015,42015,20,2,3
40119,40119,28,9,13
39143,39143,30,13,9
39119,39119,30,7,20
12109,12109,107,28,37
25005,25005,488,37,114
12033,12033,254,60,111
37021,37021,191,39,81
34007,34007,360,138,109
47163,47163,106,18,36
19169,19169,21,5,10
41025,41025,4,1,2
37049,37049,109,21,51
37017,37017,49,12,21
41029,41029,212,22,29
28035,28035,147,33,72
1097,1097,702,226,370
1103,1103,124,35,56
4015,4015,83,32,38
37083,37083,90,26,62
20055,20055,9,3,2
51650,51650,337,59,232
18039,18039,118,33,68
42075,42075,94,15,28
41043,41043,110,8,16
35017,35017,15,8,8
27027,27027,32,1,8
24009,24009,15,2,3
45041,45041,191,44,109
37081,37081,636,149,378
45075,45075,289,42,122
37065,37065,81,22,47
29185,29185,1,2,0
18035,18035,90,17,46
2110,2110,94,5,6
22103,22103,135,28,47
22069,22069,58,10,25
26077,26077,189,32,86
26161,26161,244,32,79
28047,28047,282,63,110
53005,53005,83,20,12
38089,38089,49,5,18
45015,45015,163,37,75
13073,13073,53,15,14
37027,37027,24,9,7
4019,4019,351,161,156
12001,12001,228,28,67
17019,17019,345,33,114
53061,53061,239,47,103
36091,36091,38,4,6
12053,12053,94,29,25
12117,12117,195,46,93
36001,36001,247,25,116
36063,36063,260,20,86
24019,24019,13,3,5
6065,6065,787,268,333
19013,19013,499,19,107
53011,53011,221,41,64
34015,34015,96,14,22
42041,42041,119,4,22
42069,42069,78,9,15
21227,21227,91,13,41
37001,37001,209,22,87
40031,40031,125,28,73
20177,20177,359,70,165
27003,27003,69,16,20
42051,42051,85,27,40
39001,39001,2,9,0
5095,5095,8,5,4
9011,9011,157,11,34
54033,54033,58,15,15
13059,13059,372,20,73
18167,18167,69,16,32
5143,5143,96,12,43
37057,37057,101,26,46
42095,42095,164,23,46
47167,47167,24,5,8
12019,12019,66,21,32
56025,56025,322,14,12
28003,28003,39,16,26
17109,17109,3,0,0
27035,27035,45,1,4
13021,13021,494,82,331
18141,18141,361,81,209
27053,27053,765,152,451
48121,48121,89,35,37
51540,51540,57,12,14
1081,1081,130,56,54
41017,41017,39,10,10
13151,13151,44,27,23
6061,6061,60,18,22
5069,5069,152,70,80
6099,6099,258,75,144
25003,25003,184,10,33
19065,19065,17,6,3
12037,12037,13,3,5
5091,5091,46,22,28
6095,6095,192,78,120
6079,6079,26,7,10
36013,36013,112,13,22
1049,1049,40,11,18
36107,36107,8,2,1
34035,34035,60,7,25
36071,36071,206,32,75
28051,28051,29,17,8
25009,25009,482,52,102
23025,23025,177,7,3
55067,55067,2,1,2
18127,18127,72,12,12
39031,39031,8,0,7
20169,20169,91,8,20
51083,51083,15,5,12
1095,1095,51,13,21
17089,17089,256,43,120
12069,12069,218,48,75
28001,28001,68,23,39
6055,6055,25,13,8
18019,18019,63,6,23
28087,28087,103,24,52
26131,26131,3,0,2
13115,13115,268,24,48
18177,18177,93,13,36
39043,39043,70,7,33
51810,51810,276,61,175
36115,36115,22,0,4
19057,19057,66,16,22
42091,42091,120,49,60
18043,18043,27,6,10
16069,16069,19,3,6
35049,35049,159,15,18
20021,20021,8,3,1
17075,17075,7,4,3
17091,17091,200,24,76
47107,47107,49,18,18
20057,20057,6,6,2
54087,54087,8,3,2
6081,6081,128,29,53
26075,26075,137,20,64
42079,42079,380,43,125
13211,13211,4,4,2
29225,29225,6,8,4
21101,21101,70,9,22
45013,45013,467,44,137
37089,37089,51,5,24
26065,26065,183,36,107
47009,47009,54,8,11
48381,48381,63,10,20
37135,37135,45,8,20
29019,29019,512,34,138
21073,21073,52,10,16
22085,22085,12,5,3
51590,51590,134,34,82
13039,13039,7,1,4
33007,33007,11,4,3
28093,28093,31,22,11
29187,29187,14,2,7
28103,28103,14,7,11
28161,28161,5,2,3
28057,28057,7,3,3
5051,5051,107,40,69
39017,39017,220,67,85
9013,9013,38,1,9
37019,37019,71,12,21
51059,51059,122,35,49
29027,29027,46,4,11
13077,13077,54,12,25
23005,23005,120,16,25
8059,8059,114,30,42
46093,46093,10,2,4
13223,13223,34,26,6
48013,48013,18,7,4
48187,48187,23,12,6
40013,40013,13,1,4
1043,1043,32,11,10
22117,22117,38,11,13
47019,47019,30,6,17
51143,51143,28,6,15
48451,48451,73,20,25
12073,12073,254,64,124
17179,17179,38,12,9
26051,26051,5,2,1
55027,55027,26,4,7
55045,55045,12,2,2
18107,18107,10,1,2
36077,36077,21,5,2
51680,51680,90,18,47
17043,17043,91,23,24
41045,41045,17,6,8
1121,1121,39,21,10
31087,31087,2,3,0
55141,55141,62,6,7
17161,17161,63,13,28
13089,13089,532,262,318
27039,27039,3,3,0
16005,16005,45,10,14
42001,42001,26,10,8
12115,12115,164,44,48
17119,17119,183,31,55
21113,21113,26,5,9
46079,46079,2,1,1
28097,28097,5,7,2
29021,29021,71,17,30
39165,39165,49,12,15
48071,48071,9,5,4
5145,5145,32,16,12
19061,19061,59,3,23
29071,29071,49,16,16
54037,54037,9,8,3
47177,47177,5,4,1
51830,51830,11,0,2
35013,35013,109,35,41
13071,13071,140,35,58
48183,48183,176,59,65
6097,6097,118,22,44
48459,48459,13,6,4
35043,35043,36,17,13
41059,41059,27,12,9
55031,55031,17,2,5
22045,22045,91,22,59
47125,47125,176,50,87
31001,31001,8,2,1
51770,51770,211,39,151
22005,22005,56,20,21
27013,27013,15,8,8
48401,48401,17,8,5
16001,16001,147,31,26
6075,6075,378,134,266
17095,17095,16,5,8
28111,28111,6,1,2
39023,39023,182,33,95
23031,23031,111,20,15
48061,48061,56,17,21
22019,22019,141,42,69
6031,6031,55,17,22
42005,42005,15,4,5
21195,21195,28,11,20
47053,47053,65,12,34
8101,8101,359,45,86
17141,17141,7,0,2
48407,48407,8,3,3
13087,13087,21,7,10
18081,18081,76,13,23
47179,47179,112,25,26
1109,1109,36,9,24
35005,35005,92,28,23
37163,37163,30,13,21
41039,41039,147,38,40
22057,22057,81,20,28
37047,37047,110,27,57
48027,48027,376,112,131
37139,37139,57,10,37
8069,8069,96,35,34
40017,40017,29,6,14
23001,23001,49,1,10
37067,37067,331,80,178
24005,24005,317,101,209
37079,37079,11,6,5
37151,37151,73,14,34
32023,32023,24,2,6
39141,39141,35,4,8
5007,5007,71,7,15
55073,55073,63,15,13
47017,47017,9,4,3
49049,49049,92,34,21
13135,13135,215,112,106
29099,29099,64,23,18
21217,21217,16,3,8
21051,21051,19,8,11
31141,31141,15,3,1
56005,56005,13,5,2
48167,48167,140,59,49
24021,24021,81,10,28
47073,47073,33,8,13
22031,22031,13,2,5
39037,39037,39,0,14
20061,20061,26,12,7
48291,48291,27,11,12
26115,26115,34,7,15
2130,2130,16,4,0
30029,30029,58,8,17
39153,39153,437,118,217
35009,35009,35,6,13
12093,12093,41,4,15
50023,50023,66,12,4
18067,18067,47,11,18
47149,47149,226,31,86
51800,51800,77,12,56
12089,12089,38,16,11
47033,47033,12,3,10
36003,36003,13,2,2
48135,48135,95,31,36
36101,36101,23,0,3
17199,17199,47,10,12
18005,18005,44,13,10
34027,34027,48,14,12
21221,21221,12,4,5
48491,48491,96,27,24
17183,17183,104,25,62
51191,51191,29,17,13
13295,13295,22,10,6
53025,53025,69,11,25
55101,55101,226,20,62
24043,24043,82,16,25
39093,39093,249,44,104
29077,29077,360,72,121
39155,39155,162,41,78
40001,40001,7,5,0
47059,47059,81,15,15
16011,16011,18,3,3
5115,5115,26,13,8
36009,36009,27,3,6
12055,12055,37,8,23
45047,45047,47,12,29
41005,41005,117,33,38
1019,1019,14,12,5
51161,51161,22,7,10
51015,51015,24,11,7
40047,40047,60,6,18
12021,12021,163,32,31
42073,42073,59,24,25
13185,13185,165,22,75
35015,35015,91,13,25
48367,48367,24,13,7
48357,48357,1,0,1
42063,42063,35,12,12
28109,28109,20,11,5
20037,20037,23,2,8
12061,12061,121,22,37
12107,12107,80,26,30
36049,36049,9,1,1
35031,35031,12,8,2
31153,31153,29,9,6
5135,5135,15,3,5
45057,45057,95,35,40
51730,51730,99,40,69
47119,47119,40,8,18
36087,36087,45,9,7
4003,4003,47,12,18
51740,51740,261,53,199
21121,21121,17,9,9
29059,29059,6,4,1
34001,34001,386,56,180
23015,23015,47,10,7
35045,35045,63,19,25
12065,12065,3,2,1
8005,8005,220,89,81
25001,25001,125,6,21
24017,24017,56,19,22
30063,30063,70,16,9
22061,22061,22,10,14
49045,49045,13,5,5
5125,5125,66,6,14
36073,36073,15,2,2
54107,54107,32,14,12
22089,22089,25,9,8
47075,47075,45,6,27
39045,39045,70,13,16
12097,12097,97,37,38
53035,53035,42,12,19
41023,41023,7,1,1
36089,36089,47,1,4
40089,40089,10,7,3
12005,12005,198,39,59
29217,29217,16,6,2
37077,37077,14,6,6
39103,39103,24,9,7
21235,21235,28,14,12
29007,29007,23,2,8
24031,24031,96,45,49
26025,26025,195,17,80
51630,51630,29,7,7
49057,49057,78,25,28
53065,53065,11,4,4
36079,36079,18,4,1
26035,26035,15,3,6
47147,47147,52,11,34
54029,54029,9,3,4
16083,16083,27,10,7
37085,37085,54,26,39
21189,21189,5,4,3
28073,28073,30,10,11
38035,38035,36,7,8
55099,55099,1,0,1
48423,48423,147,34,53
55131,55131,28,3,3
26089,26089,9,1,0
13299,13299,9,9,6
28149,28149,75,19,52
37033,37033,10,6,5
23003,23003,28,5,4
35061,35061,27,14,11
21107,21107,40,9,12
50007,50007,95,8,15
39137,39137,2,1,1
26147,26147,25,4,10
18059,18059,17,3,3
41067,41067,120,33,30
40081,40081,9,2,8
28095,28095,53,12,26
37097,37097,101,20,47
18049,18049,6,1,2
48253,48253,7,6,1
21151,21151,52,15,18
51009,51009,18,4,7
18057,18057,33,8,9
1005,1005,21,7,14
48309,48309,112,48,67
40127,40127,3,2,1
47069,47069,21,6,11
40113,40113,35,12,13
33017,33017,141,12,13
5005,5005,38,8,7
18133,18133,9,1,2
18047,18047,8,3,3
1003,1003,86,27,22
29155,29155,12,7,11
17115,17115,132,22,69
1105,1105,9,3,3
16077,16077,4,1,1
28059,28059,131,34,72
20079,20079,11,12,19
30111,30111,146,23,32
37165,37165,44,13,28
4021,4021,68,40,30
51101,51101,2,2,1
45073,45073,40,11,18
12085,12085,76,9,26
46083,46083,19,5,5
42077,42077,240,51,115
22001,22001,64,25,34
53051,53051,2,0,1
20035,20035,16,7,8
48347,48347,29,13,9
39013,39013,20,9,11
49011,49011,34,16,9
45049,45049,27,9,15
39009,39009,12,3,4
47097,47097,5,3,5
17001,17001,65,6,17
40131,40131,51,13,15
2188,2188,14,5,0
45077,45077,55,29,21
37171,37171,27,13,11
40009,40009,7,4,1
2070,2070,18,5,2
24045,24045,57,15,22
55089,55089,7,1,2
37103,37103,2,0,2
1065,1065,9,8,2
18063,18063,29,10,11
21065,21065,9,6,6
22115,22115,14,7,3
40123,40123,20,7,8
48287,48287,3,1,1
51197,51197,12,2,5
30049,30049,63,10,3
39057,39057,69,11,22
46121,46121,9,3,3
32019,32019,21,8,14
16019,16019,63,7,7
5063,5063,15,3,7
37137,37137,17,7,7
18079,18079,8,0,3
22127,22127,3,2,0
18121,18121,3,0,1
28065,28065,14,12,10
29165,29165,99,16,15
40091,40091,10,4,6
48465,48465,25,8,4
18011,18011,12,9,5
40099,40099,8,3,5
39041,39041,15,7,5
1015,1015,94,57,50
36113,36113,38,4,7
21239,21239,9,1,3
22073,22073,182,58,85
36117,36117,18,1,4
37101,37101,45,23,30
36075,36075,21,2,2
13285,13285,229,22,93
54083,54083,28,6,8
47057,47057,7,3,6
28045,28045,38,9,14
42109,42109,6,1,1
37177,37177,5,1,3
1051,1051,43,16,21
33001,33001,49,4,8
29213,29213,18,7,4
29093,29093,2,2,1
48073,48073,15,6,5
5075,5075,11,2,1
45085,45085,93,31,34
12023,12023,56,14,29
36011,36011,25,3,4
55133,55133,56,13,18
51149,51149,23,6,9
27139,27139,13,2,5
18159,18159,1,0,1
6039,6039,51,19,28
26133,26133,5,2,4
20015,20015,12,5,7
5023,5023,12,4,2
20209,20209,223,132,126
17151,17151,1,1,1
53077,53077,181,64,98
27111,27111,19,5,5
39089,39089,50,18,19
41047,41047,161,39,53
2100,2100,4,1,2
34029,34029,88,18,30
17157,17157,4,3,0
48053,48053,19,4,4
6083,6083,99,42,40
44005,44005,16,6,4
24027,24027,49,22,18
22055,22055,271,75,141
